,embryoname,embryoidx,phase,phaseidx,imagename-fullpath,fname,trainvaltest,timepoint
2531,FV709-11,238,t7,8,./data/embryo/embryo_dataset/FV709-11/D2011.09.14_S0211_I132_WELL11_RUN106.jpeg,FV709-11/D2011.09.14_S0211_I132_WELL11_RUN106.jpeg,train,6
2532,FV709-11,238,t8,9,./data/embryo/embryo_dataset/FV709-11/D2011.09.14_S0211_I132_WELL11_RUN112.jpeg,FV709-11/D2011.09.14_S0211_I132_WELL11_RUN112.jpeg,train,7
2533,FV709-11,238,t9+,10,./data/embryo/embryo_dataset/FV709-11/D2011.09.14_S0211_I132_WELL11_RUN119.jpeg,FV709-11/D2011.09.14_S0211_I132_WELL11_RUN119.jpeg,train,8
2534,FV709-11,238,tM,11,./data/embryo/embryo_dataset/FV709-11/D2011.09.14_S0211_I132_WELL11_RUN216.jpeg,FV709-11/D2011.09.14_S0211_I132_WELL11_RUN216.jpeg,train,9
2535,FV709-11,238,tSB,12,./data/embryo/embryo_dataset/FV709-11/D2011.09.14_S0211_I132_WELL11_RUN226.jpeg,FV709-11/D2011.09.14_S0211_I132_WELL11_RUN226.jpeg,train,10
2536,GA1087-6,239,tPB2,0,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN20.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN20.jpeg,test,0
2537,GA1087-6,239,tPNa,1,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN25.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN25.jpeg,test,1
2538,GA1087-6,239,tPNf,2,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN85.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN85.jpeg,test,2
2539,GA1087-6,239,t2,3,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN93.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN93.jpeg,test,3
2540,GA1087-6,239,t4,5,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN153.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN153.jpeg,test,5
2541,GA1087-6,239,t6,7,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN204.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN204.jpeg,test,7
2542,GA1087-6,239,t7,8,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN224.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN224.jpeg,test,8
2543,GA1087-6,239,t8,9,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN268.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN268.jpeg,test,9
2544,GA1087-6,239,t9+,10,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN295.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN295.jpeg,test,10
2545,GA1087-6,239,tM,11,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN335.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN335.jpeg,test,11
2546,GA1087-6,239,tSB,12,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN367.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN367.jpeg,test,12
2547,GA1087-6,239,tB,13,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN401.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN401.jpeg,test,13
2548,GA1087-6,239,tEB,14,./data/embryo/embryo_dataset/GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN473.jpeg,GA1087-6/D2013.11.13_S0952_I132_WELL6_RUN473.jpeg,test,14
2549,GA122-8,240,tPB2,0,./data/embryo/embryo_dataset/GA122-8/D2013.02.05_S0727_I132_WELL8_RUN11.jpeg,GA122-8/D2013.02.05_S0727_I132_WELL8_RUN11.jpeg,train,0
2550,GA122-8,240,tPNa,1,./data/embryo/embryo_dataset/GA122-8/D2013.02.05_S0727_I132_WELL8_RUN23.jpeg,GA122-8/D2013.02.05_S0727_I132_WELL8_RUN23.jpeg,train,1
2551,GA122-8,240,tPNf,2,./data/embryo/embryo_dataset/GA122-8/D2013.02.05_S0727_I132_WELL8_RUN90.jpeg,GA122-8/D2013.02.05_S0727_I132_WELL8_RUN90.jpeg,train,2
2552,GA122-8,240,t2,3,./data/embryo/embryo_dataset/GA122-8/D2013.02.05_S0727_I132_WELL8_RUN104.jpeg,GA122-8/D2013.02.05_S0727_I132_WELL8_RUN104.jpeg,train,3
2553,GA122-8,240,t3,4,./data/embryo/embryo_dataset/GA122-8/D2013.02.05_S0727_I132_WELL8_RUN108.jpeg,GA122-8/D2013.02.05_S0727_I132_WELL8_RUN108.jpeg,train,4
2554,GA122-8,240,t5,6,./data/embryo/embryo_dataset/GA122-8/D2013.02.05_S0727_I132_WELL8_RUN163.jpeg,GA122-8/D2013.02.05_S0727_I132_WELL8_RUN163.jpeg,train,6
2555,GA122-8,240,t6,7,./data/embryo/embryo_dataset/GA122-8/D2013.02.05_S0727_I132_WELL8_RUN181.jpeg,GA122-8/D2013.02.05_S0727_I132_WELL8_RUN181.jpeg,train,7
2556,GA122-8,240,t7,8,./data/embryo/embryo_dataset/GA122-8/D2013.02.05_S0727_I132_WELL8_RUN219.jpeg,GA122-8/D2013.02.05_S0727_I132_WELL8_RUN219.jpeg,train,8
2557,GA122-8,240,t8,9,./data/embryo/embryo_dataset/GA122-8/D2013.02.05_S0727_I132_WELL8_RUN221.jpeg,GA122-8/D2013.02.05_S0727_I132_WELL8_RUN221.jpeg,train,9
2558,GA122-8,240,t9+,10,./data/embryo/embryo_dataset/GA122-8/D2013.02.05_S0727_I132_WELL8_RUN305.jpeg,GA122-8/D2013.02.05_S0727_I132_WELL8_RUN305.jpeg,train,10
2559,GA365-1,241,tPNf,2,./data/embryo/embryo_dataset/GA365-1/D2011.04.26_S0115_I132_WELL1_RUN26.jpeg,GA365-1/D2011.04.26_S0115_I132_WELL1_RUN26.jpeg,train,0
2560,GA365-1,241,t2,3,./data/embryo/embryo_dataset/GA365-1/D2011.04.26_S0115_I132_WELL1_RUN33.jpeg,GA365-1/D2011.04.26_S0115_I132_WELL1_RUN33.jpeg,train,1
2561,GA365-1,241,t3,4,./data/embryo/embryo_dataset/GA365-1/D2011.04.26_S0115_I132_WELL1_RUN63.jpeg,GA365-1/D2011.04.26_S0115_I132_WELL1_RUN63.jpeg,train,2
2562,GA365-1,241,t4,5,./data/embryo/embryo_dataset/GA365-1/D2011.04.26_S0115_I132_WELL1_RUN65.jpeg,GA365-1/D2011.04.26_S0115_I132_WELL1_RUN65.jpeg,train,3
2563,GA365-1,241,t5,6,./data/embryo/embryo_dataset/GA365-1/D2011.04.26_S0115_I132_WELL1_RUN96.jpeg,GA365-1/D2011.04.26_S0115_I132_WELL1_RUN96.jpeg,train,4
2564,GA365-1,241,t6,7,./data/embryo/embryo_dataset/GA365-1/D2011.04.26_S0115_I132_WELL1_RUN98.jpeg,GA365-1/D2011.04.26_S0115_I132_WELL1_RUN98.jpeg,train,5
2565,GA365-1,241,t8,9,./data/embryo/embryo_dataset/GA365-1/D2011.04.26_S0115_I132_WELL1_RUN111.jpeg,GA365-1/D2011.04.26_S0115_I132_WELL1_RUN111.jpeg,train,7
2566,GA425-1,242,tPB2,0,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN10.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN10.jpeg,train,0
2567,GA425-1,242,tPNa,1,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN28.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN28.jpeg,train,1
2568,GA425-1,242,tPNf,2,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN92.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN92.jpeg,train,2
2569,GA425-1,242,t2,3,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN102.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN102.jpeg,train,3
2570,GA425-1,242,t3,4,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN156.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN156.jpeg,train,4
2571,GA425-1,242,t4,5,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN158.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN158.jpeg,train,5
2572,GA425-1,242,t5,6,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN214.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN214.jpeg,train,6
2573,GA425-1,242,t6,7,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN216.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN216.jpeg,train,7
2574,GA425-1,242,t8,9,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN218.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN218.jpeg,train,9
2575,GA425-1,242,t9+,10,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN234.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN234.jpeg,train,10
2576,GA425-1,242,tM,11,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN238.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN238.jpeg,train,11
2577,GA425-1,242,tSB,12,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN388.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN388.jpeg,train,12
2578,GA425-1,242,tB,13,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN420.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN420.jpeg,train,13
2579,GA425-1,242,tEB,14,./data/embryo/embryo_dataset/GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN424.jpeg,GA425-1/F0/D2014.05.15_S1099_I132_WELL1_RUN424.jpeg,train,14
2580,GA664-1,243,tPB2,0,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN12.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN12.jpeg,train,0
2581,GA664-1,243,tPNa,1,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN26.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN26.jpeg,train,1
2582,GA664-1,243,tPNf,2,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN112.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN112.jpeg,train,2
2583,GA664-1,243,t2,3,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN123.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN123.jpeg,train,3
2584,GA664-1,243,t4,5,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN178.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN178.jpeg,train,5
2585,GA664-1,243,t5,6,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN235.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN235.jpeg,train,6
2586,GA664-1,243,t6,7,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN241.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN241.jpeg,train,7
2587,GA664-1,243,t7,8,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN269.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN269.jpeg,train,8
2588,GA664-1,243,t8,9,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN302.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN302.jpeg,train,9
2589,GA664-1,243,t9+,10,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN340.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN340.jpeg,train,10
2590,GA664-1,243,tM,11,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN469.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN469.jpeg,train,11
2591,GA664-1,243,tSB,12,./data/embryo/embryo_dataset/GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN500.jpeg,GA664-1/F0/D2016.07.16_S0451_I647_WELL1_RUN500.jpeg,train,12
2592,GA664-3,244,tPB2,0,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN9.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN9.jpeg,train,0
2593,GA664-3,244,tPNa,1,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN21.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN21.jpeg,train,1
2594,GA664-3,244,tPNf,2,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN86.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN86.jpeg,train,2
2595,GA664-3,244,t2,3,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN96.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN96.jpeg,train,3
2596,GA664-3,244,t3,4,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN140.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN140.jpeg,train,4
2597,GA664-3,244,t4,5,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN142.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN142.jpeg,train,5
2598,GA664-3,244,t5,6,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN230.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN230.jpeg,train,6
2599,GA664-3,244,t6,7,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN232.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN232.jpeg,train,7
2600,GA664-3,244,t7,8,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN275.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN275.jpeg,train,8
2601,GA664-3,244,t8,9,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN294.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN294.jpeg,train,9
2602,GA664-3,244,t9+,10,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN305.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN305.jpeg,train,10
2603,GA664-3,244,tM,11,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN363.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN363.jpeg,train,11
2604,GA664-3,244,tSB,12,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN383.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN383.jpeg,train,12
2605,GA664-3,244,tB,13,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN427.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN427.jpeg,train,13
2606,GA664-3,244,tEB,14,./data/embryo/embryo_dataset/GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN429.jpeg,GA664-3/F0/D2016.07.16_S0451_I647_WELL3_RUN429.jpeg,train,14
2607,GA664-4,245,tPB2,0,./data/embryo/embryo_dataset/GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN14.jpeg,GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN14.jpeg,train,0
2608,GA664-4,245,tPNa,1,./data/embryo/embryo_dataset/GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN32.jpeg,GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN32.jpeg,train,1
2609,GA664-4,245,tPNf,2,./data/embryo/embryo_dataset/GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN116.jpeg,GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN116.jpeg,train,2
2610,GA664-4,245,t2,3,./data/embryo/embryo_dataset/GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN125.jpeg,GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN125.jpeg,train,3
2611,GA664-4,245,t4,5,./data/embryo/embryo_dataset/GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN181.jpeg,GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN181.jpeg,train,5
2612,GA664-4,245,t8,9,./data/embryo/embryo_dataset/GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN242.jpeg,GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN242.jpeg,train,9
2613,GA664-4,245,t9+,10,./data/embryo/embryo_dataset/GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN325.jpeg,GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN325.jpeg,train,10
2614,GA664-4,245,tM,11,./data/embryo/embryo_dataset/GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN489.jpeg,GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN489.jpeg,train,11
2615,GA664-4,245,tSB,12,./data/embryo/embryo_dataset/GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN512.jpeg,GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN512.jpeg,train,12
2616,GA664-4,245,tB,13,./data/embryo/embryo_dataset/GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN553.jpeg,GA664-4/F0/D2016.07.16_S0451_I647_WELL4_RUN553.jpeg,train,13
2617,GA664-8,246,tPB2,0,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN13.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN13.jpeg,test,0
2618,GA664-8,246,tPNa,1,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN28.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN28.jpeg,test,1
2619,GA664-8,246,tPNf,2,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN112.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN112.jpeg,test,2
2620,GA664-8,246,t2,3,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN123.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN123.jpeg,test,3
2621,GA664-8,246,t3,4,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN178.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN178.jpeg,test,4
2622,GA664-8,246,t4,5,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN182.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN182.jpeg,test,5
2623,GA664-8,246,t5,6,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN241.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN241.jpeg,test,6
2624,GA664-8,246,t6,7,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN256.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN256.jpeg,test,7
2625,GA664-8,246,t7,8,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN258.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN258.jpeg,test,8
2626,GA664-8,246,t8,9,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN328.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN328.jpeg,test,9
2627,GA664-8,246,t9+,10,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN378.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN378.jpeg,test,10
2628,GA664-8,246,tM,11,./data/embryo/embryo_dataset/GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN489.jpeg,GA664-8/F0/D2016.07.16_S0451_I647_WELL8_RUN489.jpeg,test,11
2629,GA703-2-7,247,tPB2,0,./data/embryo/embryo_dataset/GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN7.jpeg,GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN7.jpeg,train,0
2630,GA703-2-7,247,tPNa,1,./data/embryo/embryo_dataset/GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN17.jpeg,GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN17.jpeg,train,1
2631,GA703-2-7,247,tPNf,2,./data/embryo/embryo_dataset/GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN83.jpeg,GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN83.jpeg,train,2
2632,GA703-2-7,247,t2,3,./data/embryo/embryo_dataset/GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN93.jpeg,GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN93.jpeg,train,3
2633,GA703-2-7,247,t3,4,./data/embryo/embryo_dataset/GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN136.jpeg,GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN136.jpeg,train,4
2634,GA703-2-7,247,t4,5,./data/embryo/embryo_dataset/GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN138.jpeg,GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN138.jpeg,train,5
2635,GA703-2-7,247,t5,6,./data/embryo/embryo_dataset/GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN182.jpeg,GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN182.jpeg,train,6
2636,GA703-2-7,247,t6,7,./data/embryo/embryo_dataset/GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN184.jpeg,GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN184.jpeg,train,7
2637,GA703-2-7,247,t7,8,./data/embryo/embryo_dataset/GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN202.jpeg,GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN202.jpeg,train,8
2638,GA703-2-7,247,t8,9,./data/embryo/embryo_dataset/GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN214.jpeg,GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN214.jpeg,train,9
2639,GA703-2-7,247,t9+,10,./data/embryo/embryo_dataset/GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN267.jpeg,GA703-2-7/D2016.09.06_S0468_I647_WELL7_RUN267.jpeg,train,10
2640,GA800-4,248,tPB2,0,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN24.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN24.jpeg,train,0
2641,GA800-4,248,tPNa,1,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN42.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN42.jpeg,train,1
2642,GA800-4,248,tPNf,2,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN123.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN123.jpeg,train,2
2643,GA800-4,248,t2,3,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN131.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN131.jpeg,train,3
2644,GA800-4,248,t5,6,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN183.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN183.jpeg,train,6
2645,GA800-4,248,t6,7,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN235.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN235.jpeg,train,7
2646,GA800-4,248,t7,8,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN247.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN247.jpeg,train,8
2647,GA800-4,248,t8,9,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN257.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN257.jpeg,train,9
2648,GA800-4,248,t9+,10,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN312.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN312.jpeg,train,10
2649,GA800-4,248,tM,11,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN381.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN381.jpeg,train,11
2650,GA800-4,248,tSB,12,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN433.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN433.jpeg,train,12
2651,GA800-4,248,tB,13,./data/embryo/embryo_dataset/GA800-4/D2013.08.28_S0887_I132_WELL4_RUN459.jpeg,GA800-4/D2013.08.28_S0887_I132_WELL4_RUN459.jpeg,train,13
2652,GA817-1-8,249,tPB2,0,./data/embryo/embryo_dataset/GA817-1-8/F0/D2016.10.05_S0497_I647_WELL8_RUN10.jpeg,GA817-1-8/F0/D2016.10.05_S0497_I647_WELL8_RUN10.jpeg,train,0
2653,GA817-1-8,249,tPNa,1,./data/embryo/embryo_dataset/GA817-1-8/F0/D2016.10.05_S0497_I647_WELL8_RUN24.jpeg,GA817-1-8/F0/D2016.10.05_S0497_I647_WELL8_RUN24.jpeg,train,1
2654,GA817-1-8,249,tPNf,2,./data/embryo/embryo_dataset/GA817-1-8/F0/D2016.10.05_S0497_I647_WELL8_RUN96.jpeg,GA817-1-8/F0/D2016.10.05_S0497_I647_WELL8_RUN96.jpeg,train,2
