,Unnamed: 0,tau,alpha,t,path,id,timepoint,trainvaltest,t_star
2857,2857,1.7983939999999998,0.822517,2.09,images/SimulatedData__Reconstruction__starman__subject_s285__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s285__tp_0__age_-6.30.vtk', 285, 285, 285, 285, 285, 285, 285, 285, 285]",7.0,train,0.23985089230200005
2858,2858,1.7983939999999998,0.822517,3.29,images/SimulatedData__Reconstruction__starman__subject_s285__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s285__tp_0__age_-6.30.vtk', 285, 285, 285, 285, 285, 285, 285, 285, 285]",8.0,train,1.2268712923020002
2859,2859,1.7983939999999998,0.822517,4.48,images/SimulatedData__Reconstruction__starman__subject_s285__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s285__tp_0__age_-6.30.vtk', 285, 285, 285, 285, 285, 285, 285, 285, 285]",9.0,train,2.2056665223020007
2860,2860,-1.262593,1.018023,-1.71,images/SimulatedData__Reconstruction__starman__subject_s286__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s286__tp_0__age_-1.71.vtk', 286, 286, 286, 286, 286, 286, 286, 286, 286]",0.0,train,-0.45547061636099984
2861,2861,-1.262593,1.018023,-0.8,images/SimulatedData__Reconstruction__starman__subject_s286__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s286__tp_0__age_-1.71.vtk', 286, 286, 286, 286, 286, 286, 286, 286, 286]",1.0,train,0.470930313639
2862,2862,-1.262593,1.018023,0.11,images/SimulatedData__Reconstruction__starman__subject_s286__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s286__tp_0__age_-1.71.vtk', 286, 286, 286, 286, 286, 286, 286, 286, 286]",2.0,train,1.397331243639
2863,2863,-1.262593,1.018023,1.02,images/SimulatedData__Reconstruction__starman__subject_s286__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s286__tp_0__age_-1.71.vtk', 286, 286, 286, 286, 286, 286, 286, 286, 286]",3.0,train,2.323732173639
2864,2864,-1.262593,1.018023,1.93,images/SimulatedData__Reconstruction__starman__subject_s286__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s286__tp_0__age_-1.71.vtk', 286, 286, 286, 286, 286, 286, 286, 286, 286]",4.0,train,3.2501331036389995
2865,2865,-1.262593,1.018023,2.83,images/SimulatedData__Reconstruction__starman__subject_s286__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s286__tp_0__age_-1.71.vtk', 286, 286, 286, 286, 286, 286, 286, 286, 286]",5.0,train,4.166353803639
2866,2866,-1.262593,1.018023,3.74,images/SimulatedData__Reconstruction__starman__subject_s286__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s286__tp_0__age_-1.71.vtk', 286, 286, 286, 286, 286, 286, 286, 286, 286]",6.0,train,5.0927547336389996
2867,2867,-1.262593,1.018023,4.65,images/SimulatedData__Reconstruction__starman__subject_s286__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s286__tp_0__age_-1.71.vtk', 286, 286, 286, 286, 286, 286, 286, 286, 286]",7.0,train,6.019155663638999
2868,2868,-1.262593,1.018023,5.56,images/SimulatedData__Reconstruction__starman__subject_s286__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s286__tp_0__age_-1.71.vtk', 286, 286, 286, 286, 286, 286, 286, 286, 286]",8.0,train,6.945556593638999
2869,2869,-1.262593,1.018023,6.47,images/SimulatedData__Reconstruction__starman__subject_s286__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s286__tp_0__age_-1.71.vtk', 286, 286, 286, 286, 286, 286, 286, 286, 286]",9.0,train,7.871957523638999
2870,2870,1.548156,1.060923,-3.96,images/SimulatedData__Reconstruction__starman__subject_s287__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s287__tp_0__age_-3.96.vtk', 287, 287, 287, 287, 287, 287, 287, 287, 287]",0.0,train,-5.843729387988
2871,2871,1.548156,1.060923,-2.84,images/SimulatedData__Reconstruction__starman__subject_s287__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s287__tp_0__age_-3.96.vtk', 287, 287, 287, 287, 287, 287, 287, 287, 287]",1.0,train,-4.655495627988
2872,2872,1.548156,1.060923,-1.72,images/SimulatedData__Reconstruction__starman__subject_s287__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s287__tp_0__age_-3.96.vtk', 287, 287, 287, 287, 287, 287, 287, 287, 287]",2.0,train,-3.4672618679880003
2873,2873,1.548156,1.060923,-0.61,images/SimulatedData__Reconstruction__starman__subject_s287__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s287__tp_0__age_-3.96.vtk', 287, 287, 287, 287, 287, 287, 287, 287, 287]",3.0,train,-2.289637337988
2874,2874,1.548156,1.060923,0.51,images/SimulatedData__Reconstruction__starman__subject_s287__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s287__tp_0__age_-3.96.vtk', 287, 287, 287, 287, 287, 287, 287, 287, 287]",4.0,train,-1.101403577988
2875,2875,1.548156,1.060923,1.63,images/SimulatedData__Reconstruction__starman__subject_s287__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s287__tp_0__age_-3.96.vtk', 287, 287, 287, 287, 287, 287, 287, 287, 287]",5.0,train,0.0868301820119998
2876,2876,1.548156,1.060923,2.75,images/SimulatedData__Reconstruction__starman__subject_s287__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s287__tp_0__age_-3.96.vtk', 287, 287, 287, 287, 287, 287, 287, 287, 287]",6.0,train,1.275063942012
2877,2877,1.548156,1.060923,3.86,images/SimulatedData__Reconstruction__starman__subject_s287__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s287__tp_0__age_-3.96.vtk', 287, 287, 287, 287, 287, 287, 287, 287, 287]",7.0,train,2.452688472012
2878,2878,1.548156,1.060923,4.98,images/SimulatedData__Reconstruction__starman__subject_s287__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s287__tp_0__age_-3.96.vtk', 287, 287, 287, 287, 287, 287, 287, 287, 287]",8.0,train,3.6409222320120005
2879,2879,1.548156,1.060923,6.1,images/SimulatedData__Reconstruction__starman__subject_s287__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s287__tp_0__age_-3.96.vtk', 287, 287, 287, 287, 287, 287, 287, 287, 287]",9.0,train,4.829155992012
2880,2880,0.677523,1.1233799999999998,-6.97,images/SimulatedData__Reconstruction__starman__subject_s288__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s288__tp_0__age_-6.97.vtk', 288, 288, 288, 288, 288, 288, 288, 288, 288]",0.0,train,-8.591074387739999
2881,2881,0.677523,1.1233799999999998,-5.98,images/SimulatedData__Reconstruction__starman__subject_s288__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s288__tp_0__age_-6.97.vtk', 288, 288, 288, 288, 288, 288, 288, 288, 288]",1.0,train,-7.478928187739999
2882,2882,0.677523,1.1233799999999998,-5.0,images/SimulatedData__Reconstruction__starman__subject_s288__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s288__tp_0__age_-6.97.vtk', 288, 288, 288, 288, 288, 288, 288, 288, 288]",2.0,train,-6.378015787739999
2883,2883,0.677523,1.1233799999999998,-4.02,images/SimulatedData__Reconstruction__starman__subject_s288__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s288__tp_0__age_-6.97.vtk', 288, 288, 288, 288, 288, 288, 288, 288, 288]",3.0,train,-5.277103387739999
2884,2884,0.677523,1.1233799999999998,-3.03,images/SimulatedData__Reconstruction__starman__subject_s288__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s288__tp_0__age_-6.97.vtk', 288, 288, 288, 288, 288, 288, 288, 288, 288]",4.0,train,-4.164957187739999
2885,2885,0.677523,1.1233799999999998,-2.05,images/SimulatedData__Reconstruction__starman__subject_s288__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s288__tp_0__age_-6.97.vtk', 288, 288, 288, 288, 288, 288, 288, 288, 288]",5.0,train,-3.064044787739999
2886,2886,0.677523,1.1233799999999998,-1.07,images/SimulatedData__Reconstruction__starman__subject_s288__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s288__tp_0__age_-6.97.vtk', 288, 288, 288, 288, 288, 288, 288, 288, 288]",6.0,train,-1.9631323877399998
2887,2887,0.677523,1.1233799999999998,-0.08,images/SimulatedData__Reconstruction__starman__subject_s288__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s288__tp_0__age_-6.97.vtk', 288, 288, 288, 288, 288, 288, 288, 288, 288]",7.0,train,-0.8509861877399998
2888,2888,0.677523,1.1233799999999998,0.9,images/SimulatedData__Reconstruction__starman__subject_s288__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s288__tp_0__age_-6.97.vtk', 288, 288, 288, 288, 288, 288, 288, 288, 288]",8.0,train,0.24992621226
2889,2889,0.677523,1.1233799999999998,1.89,images/SimulatedData__Reconstruction__starman__subject_s288__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s288__tp_0__age_-6.97.vtk', 288, 288, 288, 288, 288, 288, 288, 288, 288]",9.0,train,1.3620724122599996
2890,2890,2.564939,1.248128,-5.34,images/SimulatedData__Reconstruction__starman__subject_s289__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s289__tp_0__age_-5.34.vtk', 289, 289, 289, 289, 289, 289, 289, 289, 289]",0.0,train,-9.866375704191999
2891,2891,2.564939,1.248128,-4.18,images/SimulatedData__Reconstruction__starman__subject_s289__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s289__tp_0__age_-5.34.vtk', 289, 289, 289, 289, 289, 289, 289, 289, 289]",1.0,train,-8.418547224191999
2892,2892,2.564939,1.248128,-3.02,images/SimulatedData__Reconstruction__starman__subject_s289__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s289__tp_0__age_-5.34.vtk', 289, 289, 289, 289, 289, 289, 289, 289, 289]",2.0,train,-6.970718744192
2893,2893,2.564939,1.248128,-1.86,images/SimulatedData__Reconstruction__starman__subject_s289__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s289__tp_0__age_-5.34.vtk', 289, 289, 289, 289, 289, 289, 289, 289, 289]",3.0,train,-5.522890264192
2894,2894,2.564939,1.248128,-0.7,images/SimulatedData__Reconstruction__starman__subject_s289__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s289__tp_0__age_-5.34.vtk', 289, 289, 289, 289, 289, 289, 289, 289, 289]",4.0,train,-4.075061784192
2895,2895,2.564939,1.248128,0.46,images/SimulatedData__Reconstruction__starman__subject_s289__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s289__tp_0__age_-5.34.vtk', 289, 289, 289, 289, 289, 289, 289, 289, 289]",5.0,train,-2.6272333041919995
2896,2896,2.564939,1.248128,1.62,images/SimulatedData__Reconstruction__starman__subject_s289__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s289__tp_0__age_-5.34.vtk', 289, 289, 289, 289, 289, 289, 289, 289, 289]",6.0,train,-1.1794048241919997
2897,2897,2.564939,1.248128,2.78,images/SimulatedData__Reconstruction__starman__subject_s289__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s289__tp_0__age_-5.34.vtk', 289, 289, 289, 289, 289, 289, 289, 289, 289]",7.0,train,0.26842365580799993
2898,2898,2.564939,1.248128,3.94,images/SimulatedData__Reconstruction__starman__subject_s289__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s289__tp_0__age_-5.34.vtk', 289, 289, 289, 289, 289, 289, 289, 289, 289]",8.0,train,1.716252135808
2899,2899,2.564939,1.248128,5.1,images/SimulatedData__Reconstruction__starman__subject_s289__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s289__tp_0__age_-5.34.vtk', 289, 289, 289, 289, 289, 289, 289, 289, 289]",9.0,train,3.1640806158079995
2900,2900,-3.607681,0.886762,-2.85,images/SimulatedData__Reconstruction__starman__subject_s290__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s290__tp_0__age_-2.85.vtk', 290, 290, 290, 290, 290, 290, 290, 290, 290]",0.0,train,0.6718827189219999
2901,2901,-3.607681,0.886762,-1.89,images/SimulatedData__Reconstruction__starman__subject_s290__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s290__tp_0__age_-2.85.vtk', 290, 290, 290, 290, 290, 290, 290, 290, 290]",1.0,train,1.523174238922
2902,2902,-3.607681,0.886762,-0.93,images/SimulatedData__Reconstruction__starman__subject_s290__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s290__tp_0__age_-2.85.vtk', 290, 290, 290, 290, 290, 290, 290, 290, 290]",2.0,train,2.3744657589219997
2903,2903,-3.607681,0.886762,0.04,images/SimulatedData__Reconstruction__starman__subject_s290__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s290__tp_0__age_-2.85.vtk', 290, 290, 290, 290, 290, 290, 290, 290, 290]",3.0,train,3.234624898922
2904,2904,-3.607681,0.886762,1.0,images/SimulatedData__Reconstruction__starman__subject_s290__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s290__tp_0__age_-2.85.vtk', 290, 290, 290, 290, 290, 290, 290, 290, 290]",4.0,train,4.085916418921999
2905,2905,-3.607681,0.886762,1.96,images/SimulatedData__Reconstruction__starman__subject_s290__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s290__tp_0__age_-2.85.vtk', 290, 290, 290, 290, 290, 290, 290, 290, 290]",5.0,train,4.9372079389220005
2906,2906,-3.607681,0.886762,2.93,images/SimulatedData__Reconstruction__starman__subject_s290__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s290__tp_0__age_-2.85.vtk', 290, 290, 290, 290, 290, 290, 290, 290, 290]",6.0,train,5.797367078922
2907,2907,-3.607681,0.886762,3.89,images/SimulatedData__Reconstruction__starman__subject_s290__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s290__tp_0__age_-2.85.vtk', 290, 290, 290, 290, 290, 290, 290, 290, 290]",7.0,train,6.648658598922
2908,2908,-3.607681,0.886762,4.85,images/SimulatedData__Reconstruction__starman__subject_s290__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s290__tp_0__age_-2.85.vtk', 290, 290, 290, 290, 290, 290, 290, 290, 290]",8.0,train,7.4999501189219995
2909,2909,-3.607681,0.886762,5.81,images/SimulatedData__Reconstruction__starman__subject_s290__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s290__tp_0__age_-2.85.vtk', 290, 290, 290, 290, 290, 290, 290, 290, 290]",9.0,train,8.351241638922
2910,2910,0.30413,1.138216,-4.68,images/SimulatedData__Reconstruction__starman__subject_s291__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s291__tp_0__age_-4.68.vtk', 291, 291, 291, 291, 291, 291, 291, 291, 291]",0.0,train,-5.673016512079999
2911,2911,0.30413,1.138216,-3.63,images/SimulatedData__Reconstruction__starman__subject_s291__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s291__tp_0__age_-4.68.vtk', 291, 291, 291, 291, 291, 291, 291, 291, 291]",1.0,train,-4.47788971208
2912,2912,0.30413,1.138216,-2.58,images/SimulatedData__Reconstruction__starman__subject_s291__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s291__tp_0__age_-4.68.vtk', 291, 291, 291, 291, 291, 291, 291, 291, 291]",2.0,train,-3.2827629120799995
2913,2913,0.30413,1.138216,-1.53,images/SimulatedData__Reconstruction__starman__subject_s291__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s291__tp_0__age_-4.68.vtk', 291, 291, 291, 291, 291, 291, 291, 291, 291]",3.0,train,-2.0876361120799998
2914,2914,0.30413,1.138216,-0.48,images/SimulatedData__Reconstruction__starman__subject_s291__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s291__tp_0__age_-4.68.vtk', 291, 291, 291, 291, 291, 291, 291, 291, 291]",4.0,train,-0.89250931208
2915,2915,0.30413,1.138216,0.58,images/SimulatedData__Reconstruction__starman__subject_s291__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s291__tp_0__age_-4.68.vtk', 291, 291, 291, 291, 291, 291, 291, 291, 291]",5.0,train,0.3139996479199999
2916,2916,0.30413,1.138216,1.63,images/SimulatedData__Reconstruction__starman__subject_s291__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s291__tp_0__age_-4.68.vtk', 291, 291, 291, 291, 291, 291, 291, 291, 291]",6.0,train,1.5091264479199997
2917,2917,0.30413,1.138216,2.68,images/SimulatedData__Reconstruction__starman__subject_s291__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s291__tp_0__age_-4.68.vtk', 291, 291, 291, 291, 291, 291, 291, 291, 291]",7.0,train,2.7042532479199997
2918,2918,0.30413,1.138216,3.73,images/SimulatedData__Reconstruction__starman__subject_s291__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s291__tp_0__age_-4.68.vtk', 291, 291, 291, 291, 291, 291, 291, 291, 291]",8.0,train,3.8993800479199994
2919,2919,0.30413,1.138216,4.78,images/SimulatedData__Reconstruction__starman__subject_s291__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s291__tp_0__age_-4.68.vtk', 291, 291, 291, 291, 291, 291, 291, 291, 291]",9.0,train,5.09450684792
2920,2920,2.903428,0.5450470000000001,-3.64,images/SimulatedData__Reconstruction__starman__subject_s292__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s292__tp_0__age_-3.64.vtk', 292, 292, 292, 292, 292, 292, 292, 292, 292]",0.0,train,-3.5664758011160007
2921,2921,2.903428,0.5450470000000001,-2.69,images/SimulatedData__Reconstruction__starman__subject_s292__tp_1.npy,"['SimulatedData__Reconstruction__starman__subject_s292__tp_0__age_-3.64.vtk', 292, 292, 292, 292, 292, 292, 292, 292, 292]",1.0,train,-3.048681151116
2922,2922,2.903428,0.5450470000000001,-1.74,images/SimulatedData__Reconstruction__starman__subject_s292__tp_2.npy,"['SimulatedData__Reconstruction__starman__subject_s292__tp_0__age_-3.64.vtk', 292, 292, 292, 292, 292, 292, 292, 292, 292]",2.0,train,-2.5308865011160004
2923,2923,2.903428,0.5450470000000001,-0.79,images/SimulatedData__Reconstruction__starman__subject_s292__tp_3.npy,"['SimulatedData__Reconstruction__starman__subject_s292__tp_0__age_-3.64.vtk', 292, 292, 292, 292, 292, 292, 292, 292, 292]",3.0,train,-2.013091851116
2924,2924,2.903428,0.5450470000000001,0.15,images/SimulatedData__Reconstruction__starman__subject_s292__tp_4.npy,"['SimulatedData__Reconstruction__starman__subject_s292__tp_0__age_-3.64.vtk', 292, 292, 292, 292, 292, 292, 292, 292, 292]",4.0,train,-1.5007476711160002
2925,2925,2.903428,0.5450470000000001,1.1,images/SimulatedData__Reconstruction__starman__subject_s292__tp_5.npy,"['SimulatedData__Reconstruction__starman__subject_s292__tp_0__age_-3.64.vtk', 292, 292, 292, 292, 292, 292, 292, 292, 292]",5.0,train,-0.982953021116
2926,2926,2.903428,0.5450470000000001,2.05,images/SimulatedData__Reconstruction__starman__subject_s292__tp_6.npy,"['SimulatedData__Reconstruction__starman__subject_s292__tp_0__age_-3.64.vtk', 292, 292, 292, 292, 292, 292, 292, 292, 292]",6.0,train,-0.4651583711160001
2927,2927,2.903428,0.5450470000000001,3.0,images/SimulatedData__Reconstruction__starman__subject_s292__tp_7.npy,"['SimulatedData__Reconstruction__starman__subject_s292__tp_0__age_-3.64.vtk', 292, 292, 292, 292, 292, 292, 292, 292, 292]",7.0,train,0.05263627888400006
2928,2928,2.903428,0.5450470000000001,3.95,images/SimulatedData__Reconstruction__starman__subject_s292__tp_8.npy,"['SimulatedData__Reconstruction__starman__subject_s292__tp_0__age_-3.64.vtk', 292, 292, 292, 292, 292, 292, 292, 292, 292]",8.0,train,0.5704309288840003
2929,2929,2.903428,0.5450470000000001,4.9,images/SimulatedData__Reconstruction__starman__subject_s292__tp_9.npy,"['SimulatedData__Reconstruction__starman__subject_s292__tp_0__age_-3.64.vtk', 292, 292, 292, 292, 292, 292, 292, 292, 292]",9.0,train,1.0882255788840003
2930,2930,-1.80925,0.87505,-3.48,images/SimulatedData__Reconstruction__starman__subject_s293__tp_0.npy,"['SimulatedData__Reconstruction__starman__subject_s293__tp_0__age_-3.48.vtk', 293, 293, 293, 293, 293, 293, 293, 293, 293]",0.0,train,-1.4619897874999999
